City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
47,yenagoa,4.9247,6.2642,77.56,86,12,3.83,NG,2023-02-01 00:48:35
48,kununurra,-15.7667,128.7333,85.98,74,75,5.75,AU,2023-02-01 00:48:36
49,suhindol,43.1917,25.1811,36.27,82,30,13.6,BG,2023-02-01 00:48:36
50,williams lake,52.1415,-122.1445,23.05,91,100,9.22,CA,2023-02-01 00:47:29
51,port elizabeth,-33.918,25.5701,68.29,99,40,2.3,ZA,2023-02-01 00:48:37
52,lokosovo,61.1333,74.8167,6.12,97,99,7.78,RU,2023-02-01 00:48:37
53,pisco,-13.7,-76.2167,73.45,78,0,16.11,PE,2023-02-01 00:48:37
54,vostok,46.4856,135.8833,5.54,79,100,1.5,RU,2023-02-01 00:48:38
55,tubalan,6.495,125.5661,78.58,87,76,7.34,PH,2023-02-01 00:48:38
56,codrington,-38.2667,141.9667,61.9,53,100,15.03,AU,2023-02-01 00:48:39
57,tura,25.5198,90.2201,60.94,56,100,2.08,IN,2023-02-01 00:48:39
58,thompson,55.7435,-97.8558,-21.84,69,75,0.0,CA,2023-02-01 00:48:40
59,hilo,19.7297,-155.09,75.61,88,75,5.99,US,2023-02-01 00:48:40
60,puerto carreno,6.189,-67.4859,82.38,51,0,8.05,CO,2023-02-01 00:48:40
61,ribeira grande,38.5167,-28.7,56.77,80,91,4.0,PT,2023-02-01 00:48:41
62,saskylakh,71.9167,114.0833,-23.21,97,100,11.99,RU,2023-02-01 00:48:41
63,atuona,-9.8,-139.0333,79.0,75,100,22.75,PF,2023-02-01 00:48:42
64,busselton,-33.65,115.3333,66.9,50,0,15.64,AU,2023-02-01 00:48:42
65,cap malheureux,-19.9842,57.6142,75.47,84,99,4.0,MU,2023-02-01 00:48:43
66,corinto,37.9407,22.9573,45.9,55,1,11.65,GR,2023-02-01 00:48:43
67,chernyshevsk,52.5243,117.0174,-24.29,99,12,0.18,RU,2023-02-01 00:48:44
68,davila,18.4726,120.5763,73.38,60,1,1.59,PH,2023-02-01 00:48:44
69,kamenka,51.3223,42.7678,29.19,97,100,8.59,RU,2023-02-01 00:48:45
70,pochutla,15.7432,-96.4661,73.18,75,0,2.39,MX,2023-02-01 00:48:46
71,murud,18.3258,72.965,73.11,55,68,8.19,IN,2023-02-01 00:48:46
72,nanortalik,60.1432,-45.2371,14.85,84,100,5.1,GL,2023-02-01 00:48:47
73,tuatapere,-46.1333,167.6833,65.68,86,100,0.63,NZ,2023-02-01 00:48:48
74,deputatskiy,69.3,139.9,-18.98,96,100,5.84,RU,2023-02-01 00:48:48
75,puerto ayora,-0.7393,-90.3518,78.55,90,98,1.01,EC,2023-02-01 00:48:48
76,birjand,32.8663,59.2211,45.07,53,0,18.41,IR,2023-02-01 00:48:49
77,east london,-33.0153,27.9116,71.1,88,4,6.53,ZA,2023-02-01 00:48:49
78,kapoeta,4.7717,33.5903,82.36,33,6,8.19,SS,2023-02-01 00:46:29
79,ambon,-3.6954,128.1814,86.14,70,20,9.22,ID,2023-02-01 00:48:50
80,saint anthony,45.0205,-93.218,7.75,54,20,4.61,US,2023-02-01 00:48:50
81,bengkulu,-3.8004,102.2655,76.59,88,100,4.88,ID,2023-02-01 00:48:51
82,andover,51.2083,-1.4825,42.69,86,16,13.8,GB,2023-02-01 00:48:51
83,bluff,-46.6,168.3333,62.51,89,100,2.21,NZ,2023-02-01 00:48:51
84,cabo san lucas,22.8909,-109.9124,70.52,69,100,5.75,MX,2023-02-01 00:48:52
85,picton,-34.1833,150.6,81.64,56,2,1.59,AU,2023-02-01 00:48:52
86,tuktoyaktuk,69.4541,-133.0374,-36.4,67,0,3.44,CA,2023-02-01 00:48:53
87,puerto penasco,31.3167,-113.5333,57.9,72,11,1.01,MX,2023-02-01 00:48:53
88,geraldton,-28.7667,114.6,84.61,39,0,17.27,AU,2023-02-01 00:48:54
89,luis correia,-2.8792,-41.6669,78.51,87,93,10.98,BR,2023-02-01 00:48:54
90,vaini,-21.2,-175.2,86.16,79,75,11.5,TO,2023-02-01 00:48:55
91,safita,34.8205,36.1153,49.41,79,96,11.48,SY,2023-02-01 00:48:55
92,yellowknife,62.456,-114.3525,-22.45,76,20,10.36,CA,2023-02-01 00:48:56
93,kruisfontein,-34.0033,24.7314,66.56,90,0,2.73,ZA,2023-02-01 00:48:56
94,leshukonskoye,64.8989,45.7622,27.95,91,100,13.42,RU,2023-02-01 00:48:57
95,springfield,37.2153,-93.2982,21.18,68,0,5.75,US,2023-02-01 00:46:24
96,ilulissat,69.2167,-51.1,-0.38,71,20,5.75,GL,2023-02-01 00:48:57
97,meiganga,6.5167,14.3,68.02,31,0,2.82,CM,2023-02-01 00:48:58
98,coahuayana,18.7333,-103.6833,71.98,82,7,2.26,MX,2023-02-01 00:48:58
99,broken hill,-31.95,141.4333,74.62,33,0,14.52,AU,2023-02-01 00:46:43
100,alofi,-19.0595,-169.9187,82.29,83,75,10.36,NU,2023-02-01 00:48:59
101,milkovo,54.7167,158.6167,10.38,80,12,4.65,RU,2023-02-01 00:48:59
102,urucara,-2.5364,-57.76,73.51,98,100,1.66,BR,2023-02-01 00:49:00
103,emba,48.8264,58.1442,4.21,82,1,7.56,KZ,2023-02-01 00:49:00
104,hualmay,-11.0964,-77.6139,72.41,77,100,8.34,PE,2023-02-01 00:49:01
105,rockport,28.0206,-97.0544,39.24,95,100,18.41,US,2023-02-01 00:49:01
106,namibe,-15.1961,12.1522,71.56,83,100,4.25,AO,2023-02-01 00:49:01
107,north bend,43.4065,-124.2243,48.92,78,0,9.22,US,2023-02-01 00:45:26
108,harper,4.375,-7.7169,79.12,85,18,6.64,LR,2023-02-01 00:49:02
109,chokurdakh,70.6333,147.9167,0.5,98,100,5.73,RU,2023-02-01 00:49:03
110,panaba,21.2833,-88.2667,78.06,64,87,8.46,MX,2023-02-01 00:49:03
111,red bluff,40.1785,-122.2358,65.08,17,0,0.0,US,2023-02-01 00:49:04
112,tombouctou,20.0,-3.0,57.02,15,100,11.5,ML,2023-02-01 00:49:04
113,fortuna,40.5982,-124.1573,52.93,62,0,0.0,US,2023-02-01 00:49:04
114,beaverlodge,55.2166,-119.4361,13.35,96,100,1.68,CA,2023-02-01 00:49:05
115,sungai padi,6.0851,101.8766,78.51,94,100,1.79,TH,2023-02-01 00:49:05
116,verkhnevilyuysk,63.4453,120.3167,-25.89,94,99,8.55,RU,2023-02-01 00:49:06
117,hami,42.8,93.45,24.75,32,99,4.68,CN,2023-02-01 00:49:06
118,haines junction,60.7522,-137.5108,16.9,98,97,2.1,CA,2023-02-01 00:49:06
119,winslow,35.0242,-110.6974,39.38,45,0,16.11,US,2023-02-01 00:49:07
120,rawson,-43.3002,-65.1023,61.45,59,0,18.05,AR,2023-02-01 00:46:06
121,flinders,-34.5833,150.8552,82.06,62,15,1.99,AU,2023-02-01 00:49:07
122,bredasdorp,-34.5322,20.0403,65.39,97,17,3.96,ZA,2023-02-01 00:49:08
123,kaeo,-35.1,173.7833,72.32,93,100,7.67,NZ,2023-02-01 00:49:08
124,helena,46.5927,-112.0361,25.41,70,75,5.75,US,2023-02-01 00:49:09
125,gat,31.61,34.7642,54.39,100,49,17.98,IL,2023-02-01 00:49:09
126,khatanga,71.9667,102.5,-43.98,100,71,3.76,RU,2023-02-01 00:49:10
127,ures,29.4333,-110.4,59.16,47,0,6.08,MX,2023-02-01 00:49:10
128,urumqi,43.801,87.6005,5.95,85,100,2.24,CN,2023-02-01 00:49:11
129,castro,-24.7911,-50.0119,63.48,98,100,2.26,BR,2023-02-01 00:49:11
130,manggar,-2.8833,108.2667,80.58,80,97,9.84,ID,2023-02-01 00:47:43
131,conceicao da barra,-18.5933,-39.7322,76.3,84,81,6.82,BR,2023-02-01 00:49:12
132,pilot butte,50.4668,-104.4178,1.02,75,75,8.05,CA,2023-02-01 00:49:12
133,hasaki,35.7333,140.8333,41.4,59,3,14.81,JP,2023-02-01 00:49:12
134,caravelas,-17.7125,-39.2481,75.92,84,86,5.41,BR,2023-02-01 00:49:13
135,washington,47.5001,-120.5015,36.73,58,100,2.91,US,2023-02-01 00:47:55
136,constitucion,-35.3333,-72.4167,55.36,82,0,11.97,CL,2023-02-01 00:48:14
137,carnarvon,-24.8667,113.6333,79.59,70,52,12.71,AU,2023-02-01 00:49:13
138,takoradi,4.8845,-1.7554,78.75,86,56,1.48,GH,2023-02-01 00:49:14
139,olavarria,-36.8927,-60.3225,71.62,74,91,15.61,AR,2023-02-01 00:49:14
140,tevaitoa,-16.7833,-151.5,81.34,75,100,14.54,PF,2023-02-01 00:49:14
141,port lincoln,-34.7333,135.8667,62.69,73,100,16.4,AU,2023-02-01 00:45:11
142,demak,-6.8909,110.6396,80.56,86,100,2.24,ID,2023-02-01 00:49:15
143,georgetown,5.4112,100.3354,80.53,83,20,4.61,MY,2023-02-01 00:46:52
144,iqaluit,63.7506,-68.5145,-14.31,75,75,16.11,CA,2023-02-01 00:49:15
145,carutapera,-1.195,-46.02,75.94,92,100,5.61,BR,2023-02-01 00:49:16
146,victoria,22.2855,114.1577,69.94,83,89,5.01,HK,2023-02-01 00:45:15
147,arraial do cabo,-22.9661,-42.0278,76.96,78,0,14.97,BR,2023-02-01 00:49:16
148,porto torres,40.835,8.3972,39.38,80,0,4.52,IT,2023-02-01 00:49:17
149,eston,51.1501,-108.7514,3.92,100,90,3.56,CA,2023-02-01 00:49:17
150,baruun-urt,46.6806,113.2792,-9.27,88,4,6.31,MN,2023-02-01 00:49:18
151,hecelchakan,20.1667,-90.1333,79.88,59,52,6.46,MX,2023-02-01 00:49:18
152,bethel,41.3712,-73.414,32.31,60,0,6.91,US,2023-02-01 00:49:19
153,airai,-8.9266,125.4092,70.97,73,76,1.92,TL,2023-02-01 00:49:19
154,rundu,-17.9333,19.7667,67.37,91,100,5.32,NA,2023-02-01 00:49:19
155,port alfred,-33.5906,26.891,68.18,95,7,7.27,ZA,2023-02-01 00:49:20
156,fort nelson,58.8053,-122.7002,6.39,86,75,3.44,CA,2023-02-01 00:49:20
157,ballina,-28.8667,153.5667,84.78,83,68,7.7,AU,2023-02-01 00:49:21
158,kahului,20.8947,-156.47,78.82,69,20,3.44,US,2023-02-01 00:49:21
159,jibuti,11.5,42.5,65.5,71,0,16.28,DJ,2023-02-01 00:49:22
160,prince rupert,54.3161,-130.3201,40.69,91,100,33.38,CA,2023-02-01 00:46:02
161,mirador,-6.3708,-44.3631,74.62,85,100,1.14,BR,2023-02-01 00:49:22
162,gazli,40.1333,63.45,44.83,68,100,16.58,UZ,2023-02-01 00:49:23
163,roald,62.5833,6.1333,39.76,87,75,5.75,NO,2023-02-01 00:49:23
164,kaduqli,11.0167,29.7167,74.73,15,64,7.11,SD,2023-02-01 00:49:24
165,padang,-0.9492,100.3543,75.25,87,100,3.4,ID,2023-02-01 00:49:24
166,coolum beach,-26.5333,153.1,86.11,79,93,8.75,AU,2023-02-01 00:49:25
167,nikolskoye,59.7035,30.7861,31.91,90,96,9.08,RU,2023-02-01 00:49:25
168,trincomalee,8.5711,81.2335,75.16,92,100,20.69,LK,2023-02-01 00:49:26
169,ponta do sol,32.6667,-17.1,58.01,76,71,6.42,PT,2023-02-01 00:49:27
170,byron bay,-28.65,153.6167,84.7,78,47,7.81,AU,2023-02-01 00:49:27
171,saldanha,-33.0117,17.9442,60.85,92,0,15.99,ZA,2023-02-01 00:49:28
172,new norfolk,-42.7826,147.0587,57.7,70,100,3.0,AU,2023-02-01 00:49:28
173,hounde,11.5,-3.5167,75.49,10,83,5.44,BF,2023-02-01 00:49:29
174,sabang,5.8933,95.3214,78.17,74,100,5.41,ID,2023-02-01 00:49:29
175,torit,4.4133,32.5678,78.51,37,5,4.03,SS,2023-02-01 00:49:29
176,mosquera,4.7059,-74.2302,57.29,82,20,5.75,CO,2023-02-01 00:49:30
177,guerrero negro,27.9769,-114.0611,58.35,52,9,7.92,MX,2023-02-01 00:49:30
178,axim,4.8699,-2.2405,78.13,85,92,2.01,GH,2023-02-01 00:49:30
179,san policarpo,12.1791,125.5072,79.93,85,28,14.14,PH,2023-02-01 00:49:31
180,esperance,-33.8667,121.9,63.1,64,100,13.49,AU,2023-02-01 00:49:31
181,isangel,-19.55,169.2667,87.91,74,40,2.3,VU,2023-02-01 00:49:32
182,tiznit,29.5833,-9.5,51.37,26,42,17.45,MA,2023-02-01 00:49:32
183,willowmore,-33.2926,23.4895,69.94,63,0,4.81,ZA,2023-02-01 00:49:32
184,tiksi,71.6872,128.8694,-1.28,99,100,10.0,RU,2023-02-01 00:49:33
185,hirara,24.8,125.2833,69.66,73,75,3.44,JP,2023-02-01 00:49:33
186,moosomin,50.1333,-101.6677,-14.82,99,10,3.44,CA,2023-02-01 00:49:34
187,antalaha,-14.9003,50.2788,75.88,89,78,5.59,MG,2023-02-01 00:49:34
188,yibin,28.7667,104.6238,51.89,55,0,3.2,CN,2023-02-01 00:49:34
189,puerto baquerizo moreno,-0.9,-89.6,77.34,80,31,4.29,EC,2023-02-01 00:49:35
190,fare,-16.7,-151.0167,81.48,74,10,13.96,PF,2023-02-01 00:49:35
191,ducheng,23.2373,111.5317,62.53,72,96,3.47,CN,2023-02-01 00:49:36
192,tual,-5.6667,132.75,83.39,74,92,8.05,ID,2023-02-01 00:49:36
193,schiedam,51.9167,4.3833,46.38,75,100,16.11,NL,2023-02-01 00:47:00
194,pangnirtung,66.1451,-65.7125,-21.06,70,100,4.83,CA,2023-02-01 00:49:37
195,saint-philippe,-21.3585,55.7679,74.79,88,100,12.24,RE,2023-02-01 00:49:37
196,les cayes,18.2,-73.75,73.6,77,11,1.54,HT,2023-02-01 00:49:37
197,coquimbo,-29.9533,-71.3436,64.13,88,20,9.22,CL,2023-02-01 00:45:49
198,nakhon thai,17.1006,100.8374,70.7,43,13,2.01,TH,2023-02-01 00:49:38
199,victor harbor,-35.5667,138.6167,63.68,88,100,14.92,AU,2023-02-01 00:49:38
200,piacabucu,-10.4056,-36.4344,77.86,78,100,5.7,BR,2023-02-01 00:49:39
201,ponta delgada,37.7333,-25.6667,54.32,87,20,4.61,PT,2023-02-01 00:47:00
202,sinnamary,5.3833,-52.95,75.16,88,93,5.17,GF,2023-02-01 00:49:39
203,dunedin,-45.8742,170.5036,64.8,99,100,3.0,NZ,2023-02-01 00:46:07
204,cherskiy,68.75,161.3,-12.19,100,60,3.06,RU,2023-02-01 00:49:40
205,bonthe,7.5264,-12.505,76.44,86,0,2.33,SL,2023-02-01 00:49:40
206,valdepenas,38.7621,-3.3848,35.71,48,0,2.24,ES,2023-02-01 00:49:41
207,mogadishu,2.0371,45.3438,76.03,79,40,16.11,SO,2023-02-01 00:46:37
208,naze,28.3667,129.4833,61.72,64,55,10.83,JP,2023-02-01 00:49:41
209,saint-augustin,51.226,-58.6502,-3.57,81,3,10.45,CA,2023-02-01 00:49:42
210,chicama,-7.8447,-79.1469,68.54,66,96,4.74,PE,2023-02-01 00:49:42
211,west university place,29.718,-95.4338,40.93,87,100,17.27,US,2023-02-01 00:45:54
212,ivanivka,46.7208,34.553,33.28,99,100,4.54,UA,2023-02-01 00:49:43
213,chapais,49.7834,-74.8492,-2.42,93,100,9.31,CA,2023-02-01 00:47:46
214,myaundzha,63.0494,147.1858,-6.3,97,100,0.43,RU,2023-02-01 00:49:43
215,muzaffarabad,34.37,73.4711,43.41,61,100,7.45,PK,2023-02-01 00:49:44
216,cockburn town,21.4612,-71.1419,77.04,73,100,21.25,TC,2023-02-01 00:45:53
217,dikson,73.5069,80.5464,-11.24,93,25,9.26,RU,2023-02-01 00:49:44
218,erdemli,36.605,34.3084,47.37,60,100,2.84,TR,2023-02-01 00:49:45
219,bilibino,68.0546,166.4372,4.23,90,84,6.02,RU,2023-02-01 00:49:45
220,havelock,34.8791,-76.9013,58.95,90,100,3.44,US,2023-02-01 00:49:46
221,palembang,-2.9167,104.7458,77.09,94,40,8.05,ID,2023-02-01 00:49:46
222,khandyga,62.6667,135.6,-29.43,92,100,3.94,RU,2023-02-01 00:49:47
223,te anau,-45.4167,167.7167,69.22,69,100,2.33,NZ,2023-02-01 00:49:47
224,ajaccio,42.0,8.9167,39.25,87,0,6.91,FR,2023-02-01 00:49:47
225,grand gaube,-20.0064,57.6608,79.2,84,100,4.0,MU,2023-02-01 00:45:44
226,warragul,-38.1667,145.9333,71.96,43,39,6.44,AU,2023-02-01 00:49:48
227,kedougou,12.5579,-12.1743,77.41,17,3,2.04,SN,2023-02-01 00:49:48
228,coihueco,-36.6167,-71.8333,64.76,35,0,2.66,CL,2023-02-01 00:45:35
229,labuhan,-6.8844,112.2051,80.53,78,100,6.49,ID,2023-02-01 00:49:49
230,henties bay,-22.116,14.2845,64.2,84,100,5.73,NA,2023-02-01 00:49:49
231,sur,22.5667,59.5289,65.23,73,5,5.01,OM,2023-02-01 00:46:20
232,taltal,-25.4,-70.4833,68.67,82,37,2.51,CL,2023-02-01 00:48:26
233,aksu,41.1231,80.2644,14.29,85,100,2.06,CN,2023-02-01 00:49:50
234,anito,12.4497,125.2886,79.02,90,43,11.59,PH,2023-02-01 00:49:50
235,hovd,48.0056,91.6419,-2.24,77,100,1.99,MN,2023-02-01 00:49:50
236,custoias,41.1053,-7.321,32.77,78,5,2.68,PT,2023-02-01 00:49:51
237,tuy hoa,13.0833,109.3,71.6,87,100,4.94,VN,2023-02-01 00:49:52
238,farah,32.5,62.5,49.1,37,100,9.19,AF,2023-02-01 00:49:52
239,praia da vitoria,38.7333,-27.0667,55.65,88,40,10.2,PT,2023-02-01 00:49:52
240,qaqortoq,60.7167,-46.0333,10.17,90,100,3.85,GL,2023-02-01 00:49:53
241,bambous virieux,-20.3428,57.7575,79.05,83,40,5.75,MU,2023-02-01 00:49:53
242,wasilla,61.5814,-149.4394,28.4,91,0,0.0,US,2023-02-01 00:49:54
243,mana,5.6592,-53.7767,74.17,91,79,3.83,GF,2023-02-01 00:49:54
244,krasnoborsk,61.5598,45.934,29.41,89,100,11.18,RU,2023-02-01 00:49:55
245,jining,35.405,116.5814,36.88,34,99,16.64,CN,2023-02-01 00:49:55
246,huilong,31.8111,121.655,49.93,59,28,11.36,CN,2023-02-01 00:46:30
247,redlands,34.0556,-117.1825,59.95,27,0,9.22,US,2023-02-01 00:46:43
248,salamanca,40.8333,-6.0,34.63,90,5,7.23,ES,2023-02-01 00:49:56
249,tiarei,-17.5333,-149.3333,82.42,76,5,14.94,PF,2023-02-01 00:49:56
250,juneau,58.3019,-134.4197,35.1,97,100,0.0,US,2023-02-01 00:48:14
251,santa cruz,-17.8,-63.1667,71.06,94,75,3.44,BO,2023-02-01 00:49:05
252,ayan,56.45,138.1667,-6.25,64,100,13.49,RU,2023-02-01 00:49:57
253,komsomolskiy,40.4272,71.7189,30.92,74,100,2.3,UZ,2023-02-01 00:49:57
254,port-gentil,-0.7193,8.7815,80.33,79,78,15.35,GA,2023-02-01 00:49:58
255,marawi,7.9986,124.2928,76.06,75,10,2.64,PH,2023-02-01 00:49:58
256,norman wells,65.282,-126.8329,-18.36,76,20,9.22,CA,2023-02-01 00:49:59
257,kushmurun,52.4503,64.6311,-3.8,100,58,5.46,KZ,2023-02-01 00:49:59
258,mahebourg,-20.4081,57.7,79.09,83,40,5.75,MU,2023-02-01 00:49:59
259,fuyu,45.1833,124.8167,12.51,91,100,8.63,CN,2023-02-01 00:50:00
260,belyy yar,53.6039,91.3903,-5.91,84,20,0.0,RU,2023-02-01 00:50:00
261,vila franca do campo,37.7167,-25.4333,54.01,82,80,7.52,PT,2023-02-01 00:50:01
262,kavieng,-2.5744,150.7967,84.38,68,97,7.07,PG,2023-02-01 00:50:01
263,ust-maya,60.4167,134.5333,-27.9,94,100,4.56,RU,2023-02-01 00:50:02
264,raudeberg,61.9875,5.1352,39.87,1,100,25.43,NO,2023-02-01 00:50:03
265,la ronge,55.1001,-105.2842,-12.75,70,0,3.44,CA,2023-02-01 00:50:03
266,ankazoabo,-22.2833,44.5167,72.75,77,100,5.53,MG,2023-02-01 00:50:04
267,luderitz,-26.6481,15.1594,60.8,93,2,11.7,NA,2023-02-01 00:50:04
268,rovaniemi,66.5,25.7167,17.01,92,100,4.61,FI,2023-02-01 00:50:05
269,ponnampet,12.15,75.9333,59.29,81,2,3.22,IN,2023-02-01 00:50:05
270,robe,-37.1833,139.75,60.76,63,100,15.88,AU,2023-02-01 00:50:06
271,tucuman,-26.8241,-65.2226,78.8,83,20,2.3,AR,2023-02-01 00:47:05
272,wenling,28.3669,121.36,56.14,74,0,3.15,CN,2023-02-01 00:50:06
273,goulburn,-34.75,149.7167,77.86,31,0,9.86,AU,2023-02-01 00:48:58
274,sinfra,6.6167,-5.9167,73.51,70,39,3.02,CI,2023-02-01 00:50:07
275,taguatinga,-12.3857,-46.5711,77.04,63,55,2.37,BR,2023-02-01 00:50:07
276,acari,-15.4311,-74.6158,74.12,92,100,4.65,PE,2023-02-01 00:50:07
277,leh,34.1667,77.5833,-0.67,88,100,3.29,IN,2023-02-01 00:50:08
278,marsh harbour,26.5412,-77.0636,74.79,74,5,8.16,BS,2023-02-01 00:48:13
279,kishi,9.0833,3.85,78.87,15,94,3.71,NG,2023-02-01 00:50:08
280,oriximina,-1.7656,-55.8661,73.35,92,100,3.11,BR,2023-02-01 00:50:09
281,northam,51.0333,-4.2167,47.61,79,7,19.13,GB,2023-02-01 00:50:09
282,vila velha,-20.3297,-40.2925,78.75,88,20,9.22,BR,2023-02-01 00:50:10
283,ostrovnoy,68.0531,39.5131,18.03,97,87,4.38,RU,2023-02-01 00:50:10
284,teknaf,20.8624,92.3058,64.92,69,100,7.11,BD,2023-02-01 00:50:11
285,clyde river,70.4692,-68.5914,-30.77,68,0,3.44,CA,2023-02-01 00:50:11
286,beringovskiy,63.05,179.3167,22.62,98,67,7.0,RU,2023-02-01 00:50:11
287,chekalin,54.0969,36.245,28.4,94,100,6.04,RU,2023-02-01 00:50:12
288,diego de almagro,-26.3667,-70.05,67.53,55,5,4.9,CL,2023-02-01 00:50:12
289,porosozero,62.7191,32.727,17.73,97,100,5.12,RU,2023-02-01 00:50:13
290,leningradskiy,69.3833,178.4167,6.4,96,100,9.4,RU,2023-02-01 00:50:13
291,aklavik,68.2191,-135.0107,-32.13,100,72,3.74,CA,2023-02-01 00:50:13
292,kudat,6.8837,116.8477,78.73,94,40,3.44,MY,2023-02-01 00:50:14
293,damaturu,11.747,11.9608,72.5,18,100,9.04,NG,2023-02-01 00:50:14
294,salta,-24.7859,-65.4117,79.39,57,40,9.22,AR,2023-02-01 00:50:15
295,guthrie,35.8789,-97.4253,25.88,46,0,4.61,US,2023-02-01 00:50:15
296,preobrazheniye,42.9019,133.9064,24.01,91,100,6.53,RU,2023-02-01 00:50:16
297,los llanos de aridane,28.6585,-17.9182,57.13,69,75,8.01,ES,2023-02-01 00:50:16
298,beloha,-25.1667,45.05,69.17,79,30,12.64,MG,2023-02-01 00:50:17
299,waddan,29.1614,16.139,47.7,75,6,8.55,LY,2023-02-01 00:50:17
300,samarai,-10.6167,150.6667,85.05,67,100,1.28,PG,2023-02-01 00:50:18
301,christchurch,-43.5333,172.6333,73.47,75,40,12.66,NZ,2023-02-01 00:47:49
302,torbay,47.6666,-52.7314,32.58,94,100,6.91,CA,2023-02-01 00:50:18
303,kaitangata,-46.2817,169.8464,70.23,72,98,6.33,NZ,2023-02-01 00:50:19
304,zabaykalsk,49.6333,117.3167,-8.93,95,17,11.14,RU,2023-02-01 00:50:19
305,touba,8.2833,-7.6833,75.38,17,0,1.28,CI,2023-02-01 00:50:20
306,kuryk,43.2,51.65,36.54,65,99,8.57,KZ,2023-02-01 00:50:20
307,ikornnes,62.3873,6.557,39.76,90,100,5.64,NO,2023-02-01 00:50:20
308,broager,54.8874,9.681,40.87,81,75,33.38,DK,2023-02-01 00:50:21
309,vossevangen,60.623,6.4229,38.53,98,100,8.63,NO,2023-02-01 00:50:21
310,newark,40.7357,-74.1724,38.95,45,100,10.36,US,2023-02-01 00:46:33
311,akdepe,42.0551,59.3788,41.09,81,100,12.33,TM,2023-02-01 00:50:22
312,srednekolymsk,67.45,153.6833,-20.2,94,100,4.83,RU,2023-02-01 00:50:22
313,yichun,47.7,128.9,-2.79,90,90,3.4,CN,2023-02-01 00:50:23
314,maragogi,-9.0122,-35.2225,76.77,85,56,8.14,BR,2023-02-01 00:50:23
315,andenes,69.3143,16.1194,31.93,86,40,6.91,NO,2023-02-01 00:50:24
316,garissa,-0.4536,39.6401,75.11,78,0,9.6,KE,2023-02-01 00:50:24
317,kupang,-10.1667,123.5833,77.58,100,100,4.61,ID,2023-02-01 00:50:25
318,guarapari,-20.6667,-40.4975,76.89,89,76,10.98,BR,2023-02-01 00:50:25
319,goderich,43.7501,-81.7165,16.12,67,100,11.5,CA,2023-02-01 00:47:53
320,hokitika,-42.7167,170.9667,66.51,86,100,3.11,NZ,2023-02-01 00:50:13
321,brokopondo,4.75,-55.1667,73.53,90,29,7.16,SR,2023-02-01 00:50:26
322,cienaga,11.007,-74.2476,82.53,57,20,12.66,CO,2023-02-01 00:50:26
323,saint george,37.1041,-113.5841,41.59,27,0,1.99,US,2023-02-01 00:46:09
324,vryburg,-26.9566,24.7284,66.92,65,86,4.36,ZA,2023-02-01 00:50:27
